# archive_script_import_edges.txt
# Generated by tools/harvest_archive_script_import_edges.py
# Scanned 2160 archive scripts; emitted 16320 unique edges.
# Edge format: [EDGE:depends_on] data_provenance:<script>.py -> constants:<NAME>  # archive-script uses <NAME>
#
[EDGE:depends_on] data_provenance:s68_r_cmb_transfer.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s68_r_cmb_transfer.py -> constants:c_BLV  # archive-script uses c_BLV
[EDGE:depends_on] data_provenance:s68_r_cmb_transfer.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s68_r_cmb_transfer.py -> constants:hbar_c_GeV_m  # archive-script uses hbar_c_GeV_m
[EDGE:depends_on] data_provenance:s68_r_cmb_transfer.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s68_r_cmb_transfer.py -> constants:v_terminal  # archive-script uses v_terminal
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:G_DeWitt  # archive-script uses G_DeWitt
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:H_fold  # archive-script uses H_fold
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:M_KK_kerner  # archive-script uses M_KK_kerner
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:M_Pl_reduced  # archive-script uses M_Pl_reduced
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:S_fold  # archive-script uses S_fold
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:a0_fold  # archive-script uses a0_fold
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:a2_fold  # archive-script uses a2_fold
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:a4_fold  # archive-script uses a4_fold
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:c_Gold  # archive-script uses c_Gold
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:d2S_fold  # archive-script uses d2S_fold
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:g0_diag  # archive-script uses g0_diag
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:omega_H1  # archive-script uses omega_H1
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:omega_L1  # archive-script uses omega_L1
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:rho_Lambda_obs  # archive-script uses rho_Lambda_obs
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s68_rg_a2_mode_prop.py -> constants:v_terminal  # archive-script uses v_terminal
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:E_cond  # archive-script uses E_cond
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:H_0_GeV  # archive-script uses H_0_GeV
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:H_0_km_s_Mpc  # archive-script uses H_0_km_s_Mpc
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:H_fold  # archive-script uses H_fold
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:J_C2  # archive-script uses J_C2
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:J_su2  # archive-script uses J_su2
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:J_u1  # archive-script uses J_u1
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:M_Pl_reduced  # archive-script uses M_Pl_reduced
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:M_Pl_unreduced  # archive-script uses M_Pl_unreduced
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:Mpc_to_GeV_inv  # archive-script uses Mpc_to_GeV_inv
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:Mpc_to_m  # archive-script uses Mpc_to_m
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:N_cells  # archive-script uses N_cells
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:Omega_Lambda  # archive-script uses Omega_Lambda
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:Omega_b  # archive-script uses Omega_b
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:Omega_m  # archive-script uses Omega_m
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:Omega_r  # archive-script uses Omega_r
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:T_CMB  # archive-script uses T_CMB
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:T_CMB_GeV  # archive-script uses T_CMB_GeV
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:T_acoustic  # archive-script uses T_acoustic
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:a0_fold  # archive-script uses a0_fold
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:a2_fold  # archive-script uses a2_fold
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:a4_fold  # archive-script uses a4_fold
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:c_Gold  # archive-script uses c_Gold
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:c_light  # archive-script uses c_light
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:hbar_c_GeV_m  # archive-script uses hbar_c_GeV_m
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:k_B  # archive-script uses k_B
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:n_pairs  # archive-script uses n_pairs
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:omega_L1  # archive-script uses omega_L1
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:omega_L2  # archive-script uses omega_L2
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:rho_crit_GeV4  # archive-script uses rho_crit_GeV4
[EDGE:depends_on] data_provenance:s68_second_sound_obs.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:H_fold  # archive-script uses H_fold
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:M_Pl_reduced  # archive-script uses M_Pl_reduced
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:S_fold  # archive-script uses S_fold
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:a0_fold  # archive-script uses a0_fold
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:a2_fold  # archive-script uses a2_fold
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:a4_fold  # archive-script uses a4_fold
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:d2S_fold  # archive-script uses d2S_fold
[EDGE:depends_on] data_provenance:s69_as_normalization.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:E_B1  # archive-script uses E_B1
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:E_B2_mean  # archive-script uses E_B2_mean
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:E_B3_mean  # archive-script uses E_B3_mean
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:hbar_GeV_s  # archive-script uses hbar_GeV_s
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:hbar_SI  # archive-script uses hbar_SI
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:k_B  # archive-script uses k_B
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:k_B_SI  # archive-script uses k_B_SI
[EDGE:depends_on] data_provenance:s69_baw_analog.py -> constants:n_pairs  # archive-script uses n_pairs
[EDGE:depends_on] data_provenance:s69_bcs_hessian.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s69_bcs_hessian.py -> constants:Delta_BCS  # archive-script uses Delta_BCS
[EDGE:depends_on] data_provenance:s69_bcs_hessian.py -> constants:E_B2_mean  # archive-script uses E_B2_mean
[EDGE:depends_on] data_provenance:s69_bcs_hessian.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s69_bcs_hessian.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s69_bcs_hessian.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s69_bcs_hessian.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:Delta_0_GL  # archive-script uses Delta_0_GL
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:Delta_B3  # archive-script uses Delta_B3
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:Delta_BCS  # archive-script uses Delta_BCS
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:E_cond  # archive-script uses E_cond
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:T_acoustic  # archive-script uses T_acoustic
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:T_c_BCS  # archive-script uses T_c_BCS
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:kappa_BCS  # archive-script uses kappa_BCS
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s69_bcs_surface_gravity.py -> constants:xi_BCS  # archive-script uses xi_BCS
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:E_B1  # archive-script uses E_B1
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:E_B2_mean  # archive-script uses E_B2_mean
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:E_B3_mean  # archive-script uses E_B3_mean
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:H_fold  # archive-script uses H_fold
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:c_BLV  # archive-script uses c_BLV
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:c_light  # archive-script uses c_light
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:hbar_SI  # archive-script uses hbar_SI
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:k_B_SI  # archive-script uses k_B_SI
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:n_pairs  # archive-script uses n_pairs
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s69_bec_analog.py -> constants:v_terminal  # archive-script uses v_terminal
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:Delta_0_GL  # archive-script uses Delta_0_GL
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:E_B1  # archive-script uses E_B1
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:E_B2_mean  # archive-script uses E_B2_mean
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:E_B3_mean  # archive-script uses E_B3_mean
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:E_cond  # archive-script uses E_cond
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:G_N  # archive-script uses G_N
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:GeV_to_inv_s  # archive-script uses GeV_to_inv_s
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:H_0_GeV  # archive-script uses H_0_GeV
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:H_0_inv_s  # archive-script uses H_0_inv_s
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:H_fold  # archive-script uses H_fold
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:M_Pl_reduced  # archive-script uses M_Pl_reduced
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:T_acoustic  # archive-script uses T_acoustic
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:c_Gold  # archive-script uses c_Gold
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:c_fabric  # archive-script uses c_fabric
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:c_light  # archive-script uses c_light
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:gamma_RP  # archive-script uses gamma_RP
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:hbar_GeV_s  # archive-script uses hbar_GeV_s
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:hbar_SI  # archive-script uses hbar_SI
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:n_Bog  # archive-script uses n_Bog
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:n_pairs  # archive-script uses n_pairs
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:omega_H1  # archive-script uses omega_H1
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:omega_L1  # archive-script uses omega_L1
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:omega_L2  # archive-script uses omega_L2
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:t_deph_over_t_transit  # archive-script uses t_deph_over_t_transit
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:t_universe_s  # archive-script uses t_universe_s
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s69_bell_gge.py -> constants:v_terminal  # archive-script uses v_terminal
[EDGE:depends_on] data_provenance:s69_c2_degeneracy_lift.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s69_c2_degeneracy_lift.py -> constants:H_fold  # archive-script uses H_fold
[EDGE:depends_on] data_provenance:s69_c2_degeneracy_lift.py -> constants:a0_fold  # archive-script uses a0_fold
[EDGE:depends_on] data_provenance:s69_c2_degeneracy_lift.py -> constants:a2_fold  # archive-script uses a2_fold
[EDGE:depends_on] data_provenance:s69_c2_degeneracy_lift.py -> constants:a4_fold  # archive-script uses a4_fold
[EDGE:depends_on] data_provenance:s69_c2_degeneracy_lift.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s69_cmbs4_preregister.py -> constants:planck_ns  # archive-script uses planck_ns
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:S_fold  # archive-script uses S_fold
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:Vol_SU3_Haar  # archive-script uses Vol_SU3_Haar
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:a0_fold  # archive-script uses a0_fold
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:a2_fold  # archive-script uses a2_fold
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:a4_fold  # archive-script uses a4_fold
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:d2S_fold  # archive-script uses d2S_fold
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:g0_diag  # archive-script uses g0_diag
[EDGE:depends_on] data_provenance:s69_conformal_anomaly.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:H_fold  # archive-script uses H_fold
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:S_fold  # archive-script uses S_fold
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:T_BCS  # archive-script uses T_BCS
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:c_BLV  # archive-script uses c_BLV
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s69_conformal_factor.py -> constants:v_terminal  # archive-script uses v_terminal
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:E_cond  # archive-script uses E_cond
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:H_fold  # archive-script uses H_fold
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:S_fold  # archive-script uses S_fold
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:a0_fold  # archive-script uses a0_fold
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:a2_fold  # archive-script uses a2_fold
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:a4_fold  # archive-script uses a4_fold
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:d2S_fold  # archive-script uses d2S_fold
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:dS_fold  # archive-script uses dS_fold
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:dt_transit  # archive-script uses dt_transit
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:tau_fold  # archive-script uses tau_fold
[EDGE:depends_on] data_provenance:s69_ep_transit.py -> constants:v_terminal  # archive-script uses v_terminal
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:H_0_km_s_Mpc  # archive-script uses H_0_km_s_Mpc
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:Omega_DM  # archive-script uses Omega_DM
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:Omega_Lambda  # archive-script uses Omega_Lambda
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:Omega_b  # archive-script uses Omega_b
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:Omega_m  # archive-script uses Omega_m
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:Omega_r  # archive-script uses Omega_r
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:c_BLV  # archive-script uses c_BLV
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:c_light_km_s  # archive-script uses c_light_km_s
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:k_pivot_planck  # archive-script uses k_pivot_planck
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:n_pairs  # archive-script uses n_pairs
[EDGE:depends_on] data_provenance:s69_euclid_folded.py -> constants:sigma_8  # archive-script uses sigma_8
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:H_0_inv_s  # archive-script uses H_0_inv_s
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:H_0_km_s_Mpc  # archive-script uses H_0_km_s_Mpc
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:Mpc_to_m  # archive-script uses Mpc_to_m
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:Omega_DM  # archive-script uses Omega_DM
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:Omega_Lambda  # archive-script uses Omega_Lambda
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:Omega_b  # archive-script uses Omega_b
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:Omega_m  # archive-script uses Omega_m
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:Omega_r  # archive-script uses Omega_r
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:T_CMB  # archive-script uses T_CMB
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:arcsec_to_rad  # archive-script uses arcsec_to_rad
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:c_light_km_s  # archive-script uses c_light_km_s
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:sigma_8  # archive-script uses sigma_8
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:w0_LCDM  # archive-script uses w0_LCDM
[EDGE:depends_on] data_provenance:s69_euclid_joint.py -> constants:wa_FW  # archive-script uses wa_FW
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:A_s_CMB  # archive-script uses A_s_CMB
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:H_0_inv_s  # archive-script uses H_0_inv_s
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:H_0_km_s_Mpc  # archive-script uses H_0_km_s_Mpc
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:Mpc_to_m  # archive-script uses Mpc_to_m
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:Omega_DM  # archive-script uses Omega_DM
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:Omega_Lambda  # archive-script uses Omega_Lambda
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:Omega_b  # archive-script uses Omega_b
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:Omega_m  # archive-script uses Omega_m
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:Omega_r  # archive-script uses Omega_r
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:T_CMB  # archive-script uses T_CMB
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:arcsec_to_rad  # archive-script uses arcsec_to_rad
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:c_light_km_s  # archive-script uses c_light_km_s
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:sigma_8  # archive-script uses sigma_8
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:w0_FW  # archive-script uses w0_FW
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:w0_LCDM  # archive-script uses w0_LCDM
[EDGE:depends_on] data_provenance:s69_euclid_lensing.py -> constants:wa_FW  # archive-script uses wa_FW
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:Delta_0_GL  # archive-script uses Delta_0_GL
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:Delta_0_OES  # archive-script uses Delta_0_OES
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:Delta_B3  # archive-script uses Delta_B3
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:E_cond  # archive-script uses E_cond
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:M_KK  # archive-script uses M_KK
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:M_KK_gravity  # archive-script uses M_KK_gravity
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:N_dof_BCS  # archive-script uses N_dof_BCS
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:PI  # archive-script uses PI
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:c_light  # archive-script uses c_light
[EDGE:depends_on] data_provenance:s69_four_speed.py -> constants:hbar_SI  # archive-script uses hbar_SI
